# VERSION 10104 -- Thu Aug 27 17:55:27 2009 UTC -- created by woosley on banzai.ucolick.org from file /data/woosley/banzai/u/woosley/cdef/fudgc#t8eq65
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
 111:    1.2277442597660631E+33   6.2602492943064086E+07   1.8304023398510225E+02   6.9397413735031140E+08   3.0051302332207423E+08   2.9471699778142286E+26   1.0742334570713673E+18   9.0014153117011975E-01   0.0000000000000000E+00   1.3741347913790904E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   6.3413874212185939E-13   4.9654796773395832E-01   0.0000000000000000E+00   4.9773302867590419E-01   5.6953497667691314E-03   2.3649497767164154E-05   4.3249575304841115E-09   1.5207898433990822E-15   3.4231221764846131E-23   1.6334574564234384E-32   1.6162558216287258E-43   2.1149596478287100E-56   1.8797845009536962E-70   0.0000000000000000E+00   1.0371013562259293E-87                      ---                      ---
 112:    1.2611995981071659E+33   6.3601912554769404E+07   1.8580904531156261E+02   6.6897452093063283E+08   2.9429170381869024E+08   2.8050847192795734E+26   1.0587507565445605E+18   9.0079895979408720E-01   0.0000000000000000E+00   1.3741322564678185E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   6.8946027384037531E-13   4.9655119240267570E-01   0.0000000000000000E+00   4.9773515109177446E-01   5.6900300265409157E-03   2.3622162918779753E-05   4.3153910508074605E-09   1.5159729806512223E-15   3.4081611236705511E-23   1.6241306629137653E-32   1.6041249679489217E-43   2.0932429342950849E-56   1.8516958820661625E-70   0.0000000000000000E+00   1.0136445741780530E-87                      ---                      ---
 113:    1.2945336451787247E+33   6.4603307529673107E+07   1.8857575455192770E+02   6.4463297140094900E+08   2.8815431612466305E+08   2.6684702990113500E+26   1.0433081560565364E+18   9.0146020498739154E-01   0.0000000000000000E+00   1.3741296861591474E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   7.4211280356823144E-13   4.9655446216158683E-01   0.0000000000000000E+00   4.9773730309001568E-01   5.6846358946778548E-03   2.3594547164026915E-05   4.3058037949788831E-09   1.5111590834824135E-15   3.3932404853904070E-23   1.6148442659800993E-32   1.5920706781213977E-43   2.0717295691892118E-56   1.8239919027022340E-70   0.0000000000000000E+00   9.9061100288281565E-88                      ---                      ---
 114:    1.3276914148488799E+33   6.5605787359906465E+07   1.9133770618159693E+02   6.2096707476304567E+08   2.8210811605587029E+08   2.5373262759303295E+26   1.0279248077984349E+18   9.0212411763050504E-01   0.0000000000000000E+00   1.3741270806081838E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   7.9158111117416032E-13   4.9655777681678048E-01   0.0000000000000000E+00   4.9773948453756467E-01   5.6791676902087623E-03   2.3566658442167493E-05   4.2962027810354065E-09   1.5063524455949349E-15   3.3783751405439029E-23   1.6056082896901357E-32   1.5801071738697032E-43   2.0504486124445703E-56   1.7967170147029342E-70   0.0000000000000000E+00   9.6804317527634711E-88                      ---                      ---
 115:    1.3606187983049275E+33   6.6608433387574382E+07   1.9409219028046684E+02   5.9799154897322381E+08   2.7615996925020534E+08   2.4116311568019151E+26   1.0126197611015082E+18   9.0278950530353042E-01   0.0000000000000000E+00   1.3741244400926004E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   8.3748132929914445E-13   4.9656113601836183E-01   0.0000000000000000E+00   4.9774169519881367E-01   5.6736259895218176E-03   2.3538505860545080E-05   4.2865953079598017E-09   1.5015574671061223E-15   3.3635801860540121E-23   1.5964328033636405E-32   1.5682485226194487E-43   2.0294280786541630E-56   1.7699127646652394E-70   0.0000000000000000E+00   9.4597990856153243E-88                      ---                      ---
 116:    1.3932628286393314E+33   6.7610299150068551E+07   1.9683644601580349E+02   5.7571829704782128E+08   2.7031633177143461E+08   2.2913437640553541E+26   9.9741190651813274E+17   9.0345513849016312E-01   0.0000000000000000E+00   1.3741217650443659E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   8.7955060481487402E-13   4.9656453922004701E-01   0.0000000000000000E+00   4.9774393470909289E-01   5.6680116930290418E-03   2.3510099953040423E-05   4.2769889867527197E-09   1.4967786606265696E-15   3.3488709367350918E-23   1.5873279137794521E-32   1.5565086169052953E-43   2.0086948707888898E-56   1.7436176506814403E-70   0.0000000000000000E+00   9.2445613700896225E-88                      ---                      ---
 117:    1.4255719360108027E+33   6.8610411038667217E+07   1.9956766580781559E+02   5.5415647688510609E+08   2.6458323345519975E+08   2.1764046804758649E+26   9.8231991957314547E+17   9.0411975760443986E-01   0.0000000000000000E+00   1.3741190560847130E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.1763656348909289E-13   4.9656798563462867E-01   0.0000000000000000E+00   4.9774620254544577E-01   5.6623260986432503E-03   2.3481452963353679E-05   4.2673917731458604E-09   1.4920206571898696E-15   3.3342629234153351E-23   1.5783037566033360E-32   1.5449011552713410E-43   1.9882747287998448E-56   1.7178670253514829E-70   0.0000000000000000E+00   9.0350280619867547E-88                      ---                      ---
 118:    1.4574961913354622E+33   6.9607769300821811E+07   2.0228300051389752E+02   5.3331258636872315E+08   2.5896626406281102E+08   2.0667377506769615E+26   9.6736220432288550E+17   9.0478208079335620E-01   0.0000000000000000E+00   1.3741163140621914E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.5168601277667180E-13   4.9657147418551517E-01   0.0000000000000000E+00   4.9774849799482873E-01   5.6565709817309792E-03   2.3452579151767619E-05   4.2578120018081742E-09   1.4872882119897234E-15   3.3197718892215207E-23   1.5693704869620182E-32   1.5334396245001187E-43   1.9681921925797825E-56   1.6926930440347715E-70   0.0000000000000000E+00   8.8314682763268332E-88                      ---                      ---
 119:    1.4889875365948238E+33   7.0601349415451616E+07   2.0497956567732427E+02   5.1319056221912730E+08   2.5347056228341749E+08   1.9622516198138314E+26   9.5255683686388096E+17   9.0544081244870489E-01   0.0000000000000000E+00   1.3741135400932983E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8173268887974012E-13   4.9657500345497674E-01   0.0000000000000000E+00   4.9775082012015215E-01   5.6507486805003468E-03   2.3423495120890961E-05   4.2482584211176066E-09   1.4825862095405011E-15   3.3054137829718820E-23   1.5605382685103681E-32   1.5221372822293723E-43   1.9484705771492418E-56   1.6681246546741804E-70   0.0000000000000000E+00   8.6341108997038171E-88                      ---                      ---
 120:    1.5199999999999995E+33   7.1590103868772000E+07   2.0765444876334112E+02   4.9379189098418611E+08   2.4810080759161240E+08   1.8628412908110437E+26   9.3792150894071590E+17   9.0609465233734721E-01   0.0000000000000000E+00   1.3741107356049918E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0078842006569776E-12   4.9657857163000507E-01   0.0000000000000000E+00   4.9775316772475714E-01   5.6448621853260311E-03   2.3394220154074915E-05   4.2387402273145410E-09   1.4779196678101421E-15   3.2912047485264040E-23   1.5518172603093025E-32   1.5110071389679978E-43   1.9291319576668856E-56   1.6441876247015208E-70   0.0000000000000000E+00   8.4431452202774267E-88                      ---                      ---
 121:    1.5504898944229376E+33   7.2572964355557203E+07   2.1030471743888700E+02   4.7511573051024449E+08   2.4286121493700257E+08   1.7683896824274080E+26   9.2347347181208589E+17   9.0674230523798549E-01   0.0000000000000000E+00   1.3741079023782657E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0303085571093452E-12   4.9658217644680691E-01   0.0000000000000000E+00   4.9775553931599859E-01   5.6389152303276385E-03   2.3364776559783876E-05   4.2292670970814439E-09   1.4732937410508831E-15   3.2771611096026342E-23   1.5432176012730534E-32   1.5000619390871379E-43   1.9101971626992997E-56   1.6209046011468103E-70   0.0000000000000000E+00   8.2587220277518524E-88                      ---                      ---
 122:    1.5804674455118365E+33   7.3550532404884294E+07   2.1293195759034950E+02   4.5714364678457606E+08   2.3775112297673407E+08   1.6786928545279225E+26   9.0921711514550605E+17   9.0738304678584281E-01   0.0000000000000000E+00   1.3741050400616931E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0492375060842980E-12   4.9658581835442339E-01   0.0000000000000000E+00   4.9775793518657019E-01   5.6329070742688822E-03   2.3335163837850390E-05   4.2198408852599306E-09   1.4687096690094696E-15   3.2632870858814071E-23   1.5347419000439443E-32   1.4893046316941302E-43   1.8916693968773407E-56   1.5982751968098607E-70   0.0000000000000000E+00   8.0807978559281802E-88                      ---                      ---
 123:    1.6099426589457796E+33   7.4523383402418330E+07   2.1553766383138370E+02   4.3984269718359548E+08   2.3276555336254424E+08   1.5934809445897140E+26   8.9514477170095450E+17   9.0801669920461314E-01   0.0000000000000000E+00   1.3741021461240841E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0649365434077390E-12   4.9658950057531104E-01   0.0000000000000000E+00   4.9776035745380837E-01   5.6268324005618389E-03   2.3305358788051672E-05   4.2104561194518394E-09   1.4641651057722483E-15   3.2495759921195260E-23   1.5263860686941892E-32   1.4787295905753294E-43   1.8735368084301551E-56   1.5762800222057155E-70   0.0000000000000000E+00   7.9091745000327901E-88                      ---                      ---
 124:    1.6389253255361677E+33   7.5492070027512893E+07   2.1812324848185480E+02   4.2318194536164713E+08   2.2789977989631078E+08   1.5125025451776224E+26   8.8124911912379827E+17   9.0864307776957409E-01   0.0000000000000000E+00   1.3740992182121737E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0776755760433035E-12   4.9659322610561302E-01   0.0000000000000000E+00   4.9776280808613271E-01   5.6206862659862016E-03   2.3275340072777091E-05   4.2011079485840293E-09   1.4596580106594085E-15   3.2360220733366372E-23   1.5181465835082135E-32   1.4683318811855677E-43   1.8557886067817868E-56   1.5549006785501536E-70   0.0000000000000000E+00   7.7436588858217096E-88                      ---                      ---
 125:    1.6674250262022876E+33   7.6457125363056079E+07   2.2069005045018582E+02   4.0713230209592307E+08   2.2314930822883353E+08   1.4355231580452015E+26   8.6752314802097958E+17   9.0926199142609909E-01   0.0000000000000000E+00   1.3740962541798087E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0877228669680714E-12   4.9659699767799292E-01   0.0000000000000000E+00   4.9776528887864646E-01   5.6144641620050721E-03   2.3245088465625571E-05   4.1917921808475134E-09   1.4551866596609662E-15   3.2226205252734196E-23   1.5100204931528655E-32   1.4581072697241164E-43   1.8384150892541948E-56   1.5341198238026157E-70   0.0000000000000000E+00   7.5840638844916056E-88                      ---                      ---
 126:    1.6954511368242891E+33   7.7419065730436340E+07   2.2323934215879765E+02   3.9166638218352139E+08   2.1850985757238275E+08   1.3623238067170559E+26   8.5396013306626534E+17   9.0987324336259956E-01   0.0000000000000000E+00   1.3740932521246174E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0953403180431516E-12   4.9660081771494352E-01   0.0000000000000000E+00   4.9776780142247917E-01   5.6081620917976943E-03   2.3214587168786359E-05   4.1825053374576172E-09   1.4507496633687244E-15   3.2093675319818189E-23   1.5020054360976221E-32   1.4480522421495300E-43   1.8214076798935073E-56   1.5139212442867954E-70   0.0000000000000000E+00   7.4302090958173851E-88                      ---                      ---
 127:    1.7230128329767566E+33   7.8378393294466659E+07   2.2577233656533303E+02   3.7675837541152602E+08   2.1397734416628265E+08   1.2926997880493343E+26   8.4055360671529331E+17   9.1047663154474556E-01   0.0000000000000000E+00   1.3740902104332688E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1007799236484519E-12   4.9660468827115539E-01   0.0000000000000000E+00   4.9777034706694068E-01   5.6017766653389967E-03   2.3183822208996892E-05   4.1732447240811548E-09   1.4463459920840380E-15   3.1962603221650273E-23   1.4940996681245029E-32   1.4381640340955277E-43   1.8047589820995734E-56   1.4942899342309360E-70   0.0000000000000000E+00   7.2819216206507468E-88                      ---                      ---
 128:    1.7501190945459738E+33   7.9335598477019370E+07   2.2829019290968245E+02   3.6238392990840423E+08   2.0954786627552834E+08   1.2264595460768304E+26   8.2729733517064845E+17   9.1107194921902002E-01   0.0000000000000000E+00   1.3740871278365271E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1042812332783601E-12   4.9660861096342240E-01   0.0000000000000000E+00   4.9777292687348773E-01   5.5953052150440521E-03   2.3152782922575459E-05   4.1640085218438377E-09   1.4419750087828589E-15   3.1832972458251678E-23   1.4863021007011053E-32   1.4284406725263123E-43   1.7884628464303890E-56   1.4752121850336207E-70   0.0000000000000000E+00   7.1390368384485962E-88                      ---                      ---
 129:    1.7767787102338976E+33   8.0291162213220656E+07   2.3079402214215747E+02   3.4852004642381215E+08   2.0521769052980739E+08   1.1634236537994683E+26   8.1418529628542707E+17   9.1165898539053580E-01   0.0000000000000000E+00   1.3740840034758305E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1060696695484920E-12   4.9661258688586818E-01   0.0000000000000000E+00   4.9777554156004555E-01   5.5887459356286162E-03   2.3121462545256374E-05   4.1547959012404947E-09   1.4376365112559477E-15   3.1704778745992379E-23   1.4786123520571162E-32   1.4188810312623308E-43   1.7725144570315343E-56   1.4566756883474618E-70   0.0000000000000000E+00   7.0013992214291653E-88                      ---                      ---
 130:    1.8030002819517733E+33   8.1245558080118924E+07   2.3328489187714570E+02   3.3514498228545493E+08   2.0098323944099998E+08   1.1034238905355170E+26   8.0121165913374502E+17   9.1223752528232704E-01   0.0000000000000000E+00   1.3740808369829756E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1063555608409225E-12   4.9661661650848810E-01   0.0000000000000000E+00   4.9777819143436935E-01   5.5820980514980417E-03   2.3089858920653869E-05   4.1456071615022583E-09   1.4333307843372825E-15   3.1578031278750966E-23   1.4710308119903691E-32   1.4094849014424347E-43   1.7569104382423841E-56   1.4386696546600059E-70   0.0000000000000000E+00   6.8688631972926660E-88                      ---                      ---
 131:    1.8287922291062446E+33   8.2199254324617550E+07   2.3576383070898009E+02   3.2223816394973260E+08   1.9684107995619640E+08   1.0463024041258370E+26   7.8837076500981222E+17   9.1280735078008324E-01   0.0000000000000000E+00   1.3740776285753439E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1053337610668951E-12   4.9662069955590249E-01   0.0000000000000000E+00   4.9778087631440615E-01   5.5753620167822400E-03   2.3057975349561278E-05   4.1364439002642725E-09   1.4290586641759226E-15   3.1452754297828612E-23   1.4635587231972731E-32   1.4002530801475287E-43   1.7416489864484704E-56   1.4211849530049810E-70   0.0000000000000000E+00   6.7412941007053872E-88                      ---                      ---
 132:    1.8541627927807330E+33   8.3152715815020472E+07   2.3823183229012102E+02   3.0978010720637763E+08   1.9278791292389312E+08   9.9191094868280047E+25   7.7565710964400563E+17   9.1336824086858914E-01   0.0000000000000000E+00   1.3740743791690674E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1031837447178846E-12   4.9662483486327091E-01   0.0000000000000000E+00   4.9778359543365058E-01   5.5685397530540756E-03   2.3025821601572933E-05   4.1273092179163636E-09   1.4248216162389743E-15   3.1328989012581660E-23   1.4561982813363897E-32   1.3911874796245708E-43   1.7267300308114842E-56   1.4042142755568919E-70   0.0000000000000000E+00   6.6185692380266599E-88                      ---                      ---
 133:    1.8791200398147914E+33   8.4106405938686311E+07   2.4068985901652843E+02   2.9775234421815360E+08   1.8882056336485854E+08   9.4011018977099754E+25   7.6306532644664666E+17   9.1391997206394582E-01   0.0000000000000000E+00   1.3740710905134355E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.1000700807388715E-12   4.9662902020515698E-01   0.0000000000000000E+00   4.9778634732873345E-01   5.5616349316717833E-03   2.2993415119231139E-05   4.1182079633045005E-09   1.4206218297536031E-15   3.1206795942686737E-23   1.4489527577188919E-32   1.3822912615816214E-43   1.7121554297621084E-56   1.3877523344197782E-70   0.0000000000000000E+00   6.5005791142838051E-88                      ---                      ---
 134:    1.9036718667840526E+33   8.5060788466949359E+07   2.4313884536353581E+02   2.8613735668019575E+08   1.8493597145625156E+08   8.9076906992766085E+25   7.5059017060821018E+17   9.1446231884739160E-01   0.0000000000000000E+00   1.3740677653500564E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0961432039990794E-12   4.9663325209287629E-01   0.0000000000000000E+00   4.9778912970630296E-01   5.5546533081206242E-03   2.2960782446587513E-05   4.1091470276570347E-09   1.4164623313349585E-15   3.1086257752855667E-23   1.4418266484604966E-32   1.3735690008863589E-43   1.6979292097712125E-56   1.3717960972629792E-70   0.0000000000000000E+00   6.3872288645824808E-88                      ---                      ---
 135:    1.9278260038833399E+33   8.6016329407595679E+07   2.4557970119677375E+02   2.7491851447152913E+08   1.8113118414497286E+08   8.4376422830227170E+25   7.3822650389853875E+17   9.1499505410624971E-01   0.0000000000000000E+00   1.3740644076013721E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0915404179490465E-12   4.9663752553446772E-01   0.0000000000000000E+00   4.9779193928535165E-01   5.5476031180183728E-03   2.2927960924494861E-05   4.1001356962966302E-09   1.4123471217361265E-15   3.0967482684314003E-23   1.4348258558678880E-32   1.3650268853223805E-43   1.6840578565935222E-56   1.3563450724029031E-70   0.0000000000000000E+00   6.2784399586026093E-88                      ---                      ---
 136:    1.9515900187154163E+33   8.6973498864740774E+07   2.4801331463465161E+02   2.6408001924766088E+08   1.7740334732365632E+08   7.9897946894766593E+25   7.2596928001931494E+17   9.1551794958802379E-01   0.0000000000000000E+00   1.3740610225936328E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0863870756597392E-12   4.9664183375079152E-01   0.0000000000000000E+00   4.9779477161072033E-01   5.5404955455054979E-03   2.2895000699525971E-05   4.0911860686972338E-09   1.4082813400566333E-15   3.0850608697680713E-23   1.4279579083868254E-32   1.3566729586656547E-43   1.6705506700122273E-56   1.3414016545941098E-70   0.0000000000000000E+00   6.1741522491249908E-88                      ---                      ---
 137:    1.9749713199878009E+33   8.7932772925929099E+07   2.5044055480820597E+02   2.5360685248757288E+08   1.7374969850647122E+08   7.5630527293829048E+25   7.1381353037151360E+17   9.1603077637578678E-01   0.0000000000000000E+00   1.3740576173209103E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0807978999976291E-12   4.9664616783937132E-01   0.0000000000000000E+00   4.9779762083226964E-01   5.5333452778461760E-03   2.2861967107585363E-05   4.0823135611143855E-09   1.4042714613739596E-15   3.0735808487809873E-23   1.4212322280986350E-32   1.3485174175276459E-43   1.6574201981419169E-56   1.3269715481430320E-70   0.0000000000000000E+00   6.0743264709156918E-88                      ---                      ---
 138:    1.9979771611200066E+33   8.8894635596654087E+07   2.5286227446932594E+02   2.4348472756546319E+08   1.7016755995807740E+08   7.1563835005371264E+25   7.0175435010574963E+17   9.1653330539325950E-01   0.0000000000000000E+00   1.3740542007579677E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0748784162717879E-12   4.9665051637603053E-01   0.0000000000000000E+00   4.9780047944318118E-01   5.5261711626599635E-03   2.2828943505003491E-05   4.0735375089625354E-09   1.4003255350487710E-15   3.0623295566949770E-23   1.4146604568013790E-32   1.3405729748321868E-43   1.6446827710821871E-56   1.3130642877592379E-70   0.0000000000000000E+00   5.9789473197533219E-88                      ---                      ---
 139:    2.0206146437634887E+33   8.9859580803294271E+07   2.5527931252762997E+02   2.3370004546585497E+08   1.6665433223783246E+08   6.7688122624866180E+25   6.8978688432576243E+17   9.1702530795190851E-01   0.0000000000000000E+00   1.3740507842319303E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0687264836898288E-12   4.9665486494166561E-01   0.0000000000000000E+00   4.9780333796907184E-01   5.5189969886608441E-03   2.2796034640284066E-05   4.0648818914200814E-09   1.3964534733158398E-15   3.0513331679300717E-23   1.4082568555789799E-32   1.3328553074198337E-43   1.6323591609926861E-56   1.2996938852233472E-70   0.0000000000000000E+00   5.8880272912098699E-88                      ---                      ---
 140:    2.0428907212365411E+33   9.0828114486696512E+07   2.5769249663716226E+02   2.2423985380326575E+08   1.6320748813984153E+08   6.3994186355416753E+25   6.7790631431637043E+17   9.1750655635567813E-01   0.0000000000000000E+00   1.3740473818654506E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0624339255430721E-12   4.9665919555799287E-01   0.0000000000000000E+00   4.9780618459729670E-01   5.5118524165747793E-03   2.2763370686197929E-05   4.0563762076668021E-09   1.3926674028571547E-15   3.0406235897287730E-23   1.4020387978192665E-32   1.3253836113244206E-43   1.6204754051691089E-56   1.2868796399324541E-70   0.0000000000000000E+00   5.8016115233390060E-88                      ---                      ---
 141:    2.0648122018763024E+33   9.1800756810351640E+07   2.6010264539271810E+02   2.1509180884428647E+08   1.5982456703030977E+08   6.0473330942206699E+25   6.6610784366507520E+17   9.1797682458550178E-01   0.0000000000000000E+00   1.3740440111085109E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0560882742729062E-12   4.9666348601044241E-01   0.0000000000000000E+00   4.9780900473209616E-01   5.5047740962432135E-03   2.2731112094691395E-05   4.0480565453558754E-09   1.3889820970493072E-15   3.0302395891321821E-23   1.3960273838521212E-32   1.3181812981028616E-43   1.6090638441963053E-56   1.2746471677317404E-70   0.0000000000000000E+00   5.7197839939324270E-88                      ---                      ---
 142:    2.0863857523099949E+33   9.2778044509355024E+07   2.6251057086413294E+02   2.0624414026211476E+08   1.5650316961955410E+08   5.7117337284794750E+25   6.5438668414197274E+17   9.1843588909548701E-01   0.0000000000000000E+00   1.3740406933831725E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0497746688127506E-12   4.9666770902727020E-01   0.0000000000000000E+00   4.9781178045526037E-01   5.4978070209360857E-03   2.2699455505723134E-05   4.0399668997766442E-09   1.3854155145171331E-15   3.0202282089100006E-23   1.3902482183736822E-32   1.3112768811457659E-43   1.5981644517172093E-56   1.2630297282166889E-70   0.0000000000000000E+00   5.6426755907132245E-88                      ---                      ---
 143:    2.1076179006474449E+33   9.3760533409201145E+07   2.6491708127823006E+02   1.9768561838148671E+08   1.5324095326673794E+08   5.3918432489007104E+25   6.4273804119593702E+17   9.1888352976979248E-01   0.0000000000000000E+00   1.3740374548779386E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0435779729563272E-12   4.9667183126819930E-01   0.0000000000000000E+00   4.9781448986162025E-01   5.4910061959055198E-03   2.2668641059641969E-05   4.0321608326800913E-09   1.3819894831294478E-15   3.0106465820478607E-23   1.3847324137807624E-32   1.3047051271096060E-43   1.5878265735287680E-56   1.2520699740066032E-70   0.0000000000000000E+00   5.5704748542548732E-88                      ---                      ---
 144:    2.1285150395968905E+33   9.4748801147024855E+07   2.6732298341303596E+02   1.8940552369648129E+08   1.5003562803452933E+08   5.0869262145131620E+25   6.3115709891483315E+17   9.1931953112069986E-01   0.0000000000000000E+00   1.3740343275511007E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0375852349873025E-12   4.9667581204702749E-01   0.0000000000000000E+00   4.9781710621970221E-01   5.4844387458393411E-03   2.2638961678877854E-05   4.0247036147498672E-09   1.3787305927702680E-15   3.0015643221648805E-23   1.3795179215715439E-32   1.2985085940759674E-43   1.5781112665121421E-56   1.2418223218810207E-70   0.0000000000000000E+00   5.5034426882928987E-88                      ---                      ---
 145:    2.1490834295060223E+33   9.5743450132304668E+07   2.6972908568873885E+02   1.8139361846439886E+08   1.4688495393556312E+08   4.7962864640934104E+25   6.1963900428514893E+17   9.1974368386480077E-01   0.0000000000000000E+00   1.3740313504493288E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0318887072410329E-12   4.9667960165294744E-01   0.0000000000000000E+00   4.9781959686864791E-01   5.4781866843567530E-03   2.2610775329928957E-05   4.0176751076443365E-09   1.3756714091523550E-15   2.9930668036050151E-23   1.3746513722354988E-32   1.2927397709381394E-43   1.5690945730526638E-56   1.2323562975820274E-70   0.0000000000000000E+00   5.4419333133296407E-88                      ---                      ---
 146:    2.1693292013301543E+33   9.6745110789449751E+07   2.7213620112492492E+02   1.7364012019700843E+08   1.4378674033317986E+08   4.5192647337580417E+25   6.0817885057112141E+17   9.2015578714276935E-01   0.0000000000000000E+00   1.3740285715465250E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0265898422463071E-12   4.9668313900960837E-01   0.0000000000000000E+00   4.9782192167987688E-01   5.4723507760924186E-03   2.2584522210866403E-05   4.0111738738092519E-09   1.3728522218725331E-15   2.9852599248881828E-23   1.3701907641633832E-32   1.2874642219610423E-43   1.5608723616908583E-56   1.2237615137677676E-70   0.0000000000000000E+00   5.3864257174359753E-88                      ---                      ---
 147:    2.1892583595293722E+33   9.7754445131328359E+07   2.7454515166555643E+02   1.6613567688361141E+08   1.4073884972376809E+08   4.2552364453629204E+25   5.9677165961782336E+17   9.2055565194721767E-01   0.0000000000000000E+00   1.3740260505483645E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0218051492015800E-12   4.9668634810493562E-01   0.0000000000000000E+00   4.9782403071085635E-01   5.4670564267740047E-03   2.2560751077809560E-05   4.0053235616010582E-09   1.3703237819017897E-15   2.9782776180076836E-23   1.3662097236240597E-32   1.2827655908528997E-43   1.5535680647042729E-56   1.2161556685380958E-70   0.0000000000000000E+00   5.3375745227171335E-88                      ---                      ---
