# VERSION 10104 -- Thu Aug 27 17:55:11 2009 UTC -- created by woosley on banzai.ucolick.org from file /data/woosley/banzai/u/woosley/cdef/fudgc#t8eq6
  grid    cell outer total mass        cell outer radius      cell outer velocity             cell density         cell temperature            cell pressure     cell specific energy    cell specific entropy    cell angular velocity               cell A_bar                 cell Y_e       stability   NETWORK                 neutrons                       H1                      He3                      He4                      C12                      N14                      O16                     Ne20                     Mg24                     Si28                      S32                     Ar36                     Ca40                     Ti44                     Cr48                     Fe52                     Fe54                     Ni56                     Fe56                     'Fe'
 111:    1.2277442597660631E+33   6.2062046044743061E+07   2.7245472346031885E+01   7.1195900386001050E+08   2.7299959380613935E+08   3.0489079560598089E+26   1.0847767095161572E+18   8.9493614438565239E-01   0.0000000000000000E+00   1.3734114000658780E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.0018518731498214E-12   4.9746834447072846E-01   0.0000000000000000E+00   4.9833944787594853E-01   4.1770636497118711E-03   1.5142394533303905E-05   1.6080700646600610E-09   3.3577998433556515E-16   3.8438528286592710E-24   8.3162876899863429E-34   2.8459350488519783E-45   8.8571419904336982E-59   1.5375149029098525E-73   0.0000000000000000E+00   1.3674307345542670E-91                      ---                      ---
 112:    1.2611995981071659E+33   6.3053288477239236E+07   2.7657661629647396E+01   6.8628656886377895E+08   2.6730672699259514E+08   2.9018084627257273E+26   1.0691488891263927E+18   8.9569139337965098E-01   0.0000000000000000E+00   1.3734108873390024E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.9909382185347656E-13   4.9746899740776063E-01   0.0000000000000000E+00   4.9833987763801590E-01   4.1759864252432950E-03   1.5136921027906983E-05   1.6069473121794333E-09   3.3544277584244949E-16   3.8385780448190609E-24   8.3015703608332418E-34   2.8394954944545151E-45   8.8315826594325693E-59   1.5321318947460727E-73   0.0000000000000000E+00   1.3618576035428072E-91                      ---                      ---
 113:    1.2945336451787247E+33   6.4046512660254672E+07   2.8069522571096687E+01   6.6129053103925228E+08   2.6169429356559521E+08   2.7603769200802707E+26   1.0535613781129032E+18   8.9645022717832623E-01   0.0000000000000000E+00   1.3734103781937305E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.9691526517787329E-13   4.9746964578434760E-01   0.0000000000000000E+00   4.9834030439824983E-01   4.1749167245316620E-03   1.5131486035513829E-05   1.6058326894994108E-09   3.3510806265099093E-16   3.8333433090382142E-24   8.2869677905053815E-34   2.8331077895737595E-45   8.8062372404553660E-59   1.5267956216985308E-73   0.0000000000000000E+00   1.3563344829251764E-91                      ---                      ---
 114:    1.3276914148488799E+33   6.5040835934041105E+07   2.8480659178297508E+01   6.3698892627559292E+08   2.5616888212799370E+08   2.6246126258035838E+26   1.0380335043679656E+18   8.9721126112224137E-01   0.0000000000000000E+00   1.3734098733318145E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.9519407306748097E-13   4.9747028870682308E-01   0.0000000000000000E+00   4.9834072756844394E-01   4.1738560219625794E-03   1.5126097041615202E-05   1.6047277265539146E-09   3.3477630291686892E-16   3.8281557620766546E-24   8.2724998243559635E-34   2.8267805744894221E-45   8.7811398111086553E-59   1.5215132151099706E-73   0.0000000000000000E+00   1.3508687111690902E-91                      ---                      ---
 115:    1.3606187983049275E+33   6.6035347647901282E+07   2.8890667446118275E+01   6.1339684272495782E+08   2.5073670444469622E+08   2.4944930722845564E+26   1.0225844931122472E+18   8.9797306206447003E-01   0.0000000000000000E+00   1.3734093734698162E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.9382884538816835E-13   4.9747092526265896E-01   0.0000000000000000E+00   4.9834114654797773E-01   4.1728058230415324E-03   1.5120761688124827E-05   1.6036339840205146E-09   3.3444796371904733E-16   3.8230226784223969E-24   8.2581866635111093E-34   2.8205226357820794E-45   8.7563249834462831E-59   1.5162919093371422E-73   0.0000000000000000E+00   1.3454677242249796E-91                      ---                      ---
 116:    1.3932628286393314E+33   6.7029109495387167E+07   2.9299135869570023E+01   5.9052647559550560E+08   2.4540357821511984E+08   2.3699753652923032E+26   1.0072334100313551E+18   8.9873415639561538E-01   0.0000000000000000E+00   1.3734088793371717E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.9273743905135341E-13   4.9747155452292613E-01   0.0000000000000000E+00   4.9834156072543678E-01   4.1717676603326079E-03   1.5115487752745162E-05   1.6025530490973807E-09   3.3412351979458230E-16   3.8179514465669260E-24   8.2440488100489724E-34   2.8143428824703951E-45   8.7318278099158464E-59   1.5111390220895722E-73   0.0000000000000000E+00   1.3401390353214052E-91                      ---                      ---
 117:    1.4255719360108027E+33   6.8021156160136253E+07   2.9705646090886727E+01   5.6838719912187672E+08   2.4017491253954741E+08   2.2509977221715514E+26   9.9199910455300314E+17   8.9949303907262013E-01   0.0000000000000000E+00   1.3734083916738578E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.9185469127527003E-13   4.9747217554527123E-01   0.0000000000000000E+00   4.9834196948057147E-01   4.1707430885489886E-03   1.5110283124040479E-05   1.6014865304137264E-09   3.3380345201639231E-16   3.8129495453203476E-24   8.2301070013081029E-34   2.8082503174882158E-45   8.7076836712830850E-59   1.5060619310703925E-73   0.0000000000000000E+00   1.3348902110254984E-91                      ---                      ---
 118:    1.4574961913354622E+33   6.9010496302589059E+07   3.0109773688981306E+01   5.4698565423651242E+08   2.3505569613226926E+08   2.1374810287319089E+26   9.7690015290508454E+17   9.0024818358642278E-01   0.0000000000000000E+00   1.3734079112276337E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.9112983848202610E-13   4.9747278737742739E-01   0.0000000000000000E+00   4.9834237218660810E-01   4.1697336787595062E-03   1.5105155772037507E-05   1.6004360520379742E-09   3.3348824560348159E-16   3.8080245160062871E-24   8.2163821328911811E-34   2.8022540043183388E-45   8.6839281458389451E-59   1.5010680467792364E-73   0.0000000000000000E+00   1.3297288434294859E-91                      ---                      ---
 119:    1.4889875365948238E+33   6.9996113916775107E+07   3.0511089116357429E+01   5.2632585036384499E+08   2.3005048830955136E+08   2.0293304345771733E+26   9.6195480112767552E+17   9.0099805277365441E-01   0.0000000000000000E+00   1.3734074387508590E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.9052395590852765E-13   4.9747338906126470E-01   0.0000000000000000E+00   4.9834276821291462E-01   4.1687410117067338E-03   1.5100113714332170E-05   1.5994032465800824E-09   3.3317838806273887E-16   3.8031839305262123E-24   8.2028951703451791E-34   2.7963630287798104E-45   8.6605968599015294E-59   1.4961647814846525E-73   0.0000000000000000E+00   1.3246625184755657E-91                      ---                      ---
 120:    1.5199999999999995E+33   7.0976970084588349E+07   3.0909158791417685E+01   5.0640927968231225E+08   2.2516341274967867E+08   1.9264369674659486E+26   9.4718090818277734E+17   9.0174111034685933E-01   0.0000000000000000E+00   1.3734069749968960E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.9000761033129498E-13   4.9747397963737516E-01   0.0000000000000000E+00   4.9834315692801889E-01   4.1677666702425150E-03   1.5095164977733582E-05   1.5983897473950685E-09   3.3287436686455383E-16   3.7984353553305971E-24   8.1896670496288505E-34   2.7905864560207221E-45   8.6377253198351694E-59   1.4913595144159852E-73   0.0000000000000000E+00   1.3196987804736782E-91                      ---                      ---
 121:    1.5504898944229376E+33   7.1952005152384058E+07   3.1303546345841873E+01   4.8723504214768881E+08   2.2039815399378172E+08   1.8286791483831781E+26   9.3259588930906778E+17   9.0247583299198642E-01   0.0000000000000000E+00   1.3734065207160409E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8955882102420930E-13   4.9747455815025099E-01   0.0000000000000000E+00   4.9834353770301637E-01   4.1668122307850644E-03   1.5090317554959184E-05   1.5973971797885434E-09   3.3257666682257312E-16   3.7937863108346474E-24   8.1767185650834307E-34   2.7849332821574578E-45   8.6153487233810733E-59   1.4866595527127962E-73   0.0000000000000000E+00   1.3148450923362913E-91                      ---                      ---
 122:    1.5804674455118365E+33   7.2921815957599625E+07   3.1694487897270928E+01   4.6878417599292821E+08   2.1575395066386375E+08   1.7358456042701018E+26   9.1820417672387251E+17   9.0320135185178030E-01   0.0000000000000000E+00   1.3734060762582377E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8916100592152667E-13   4.9747512415421913E-01   0.0000000000000000E+00   4.9834391024457464E-01   4.1658784286191181E-03   1.5085575165646095E-05   1.5964262932754887E-09   3.3228550988933474E-16   3.7892402090000219E-24   8.1640590580118943E-34   2.7794074975611020E-45   8.5934824275958735E-59   1.4820680307177908E-73   0.0000000000000000E+00   1.3101046024769671E-91                      ---                      ---
 123:    1.6099426589457796E+33   7.3886973462790087E+07   3.2082205997558859E+01   4.5102282608432353E+08   2.1122611870262653E+08   1.6476567537900128E+26   9.0399803152249382E+17   9.0391741972422968E-01   0.0000000000000000E+00   1.3734056416318907E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8880180692138674E-13   4.9747567763854861E-01   0.0000000000000000E+00   4.9834427454563840E-01   4.1649652814559840E-03   1.5080937885071900E-05   1.5954770912549492E-09   3.3200089426641059E-16   3.7847969682007983E-24   8.1516881413780210E-34   2.7740088464373221E-45   8.5721249881037958E-59   1.4775845551070575E-73   0.0000000000000000E+00   1.3054768175691438E-91                      ---                      ---
 124:    1.6389253255361677E+33   7.4848026164774343E+07   3.2466911041253873E+01   4.3391919946560413E+08   2.0681021103591594E+08   1.5638521390234437E+26   8.8997006262749773E+17   9.0462378146066813E-01   0.0000000000000000E+00   1.3734052168905469E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8847227972100009E-13   4.9747621853502000E-01   0.0000000000000000E+00   4.9834463056131373E-01   4.1640729018516034E-03   1.5076406270378958E-05   1.5945496759822339E-09   3.3172284785423091E-16   3.7804569715702995E-24   8.1396067255620719E-34   2.7687376410937669E-45   8.5512772177458046E-59   1.4732092084966967E-73   0.0000000000000000E+00   1.3009617376238040E-91                      ---                      ---
 125:    1.6674250262022876E+33   7.5805503179657608E+07   3.2848802514098352E+01   4.1744340176286811E+08   2.0250199852691329E+08   1.4841888234415196E+26   8.7611319455836378E+17   9.0532017476352844E-01   0.0000000000000000E+00   1.3734048021340406E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8816597851567928E-13   4.9747674671646680E-01   0.0000000000000000E+00   4.9834497820790791E-01   4.1632014996139475E-03   1.5071981372711087E-05   1.5936442509807990E-09   3.3145142895832054E-16   3.7762210777040449E-24   8.1278170471976619E-34   2.7635947740005767E-45   8.5309422316815819E-59   1.4689425583661472E-73   0.0000000000000000E+00   1.2965598646712511E-91                      ---                      ---
 126:    1.6954511368242891E+33   7.6759917055664867E+07   3.3228070106437322E+01   4.0156729008959031E+08   1.9829745281561866E+08   1.4084399541199508E+26   8.6242063826873754E+17   9.0600633093499294E-01   0.0000000000000000E+00   1.3734043975103750E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8787828451553321E-13   4.9747726199438302E-01   0.0000000000000000E+00   4.9834531736135484E-01   4.1623513857496882E-03   1.5067664757169871E-05   1.5927611250572632E-09   3.3118672747685853E-16   3.7720906388890407E-24   8.1163227190007196E-34   2.7585817390323980E-45   8.5111255289187084E-59   1.4647856736507895E-73   0.0000000000000000E+00   1.2922722193810121E-91                      ---                      ---
 127:    1.7230128329767566E+33   7.7711766358253568E+07   3.3604894709195655E+01   3.8626434041738838E+08   1.9419273080255267E+08   1.3363934679816810E+26   8.4888586461563610E+17   9.0668197558457386E-01   0.0000000000000000E+00   1.3734040032183694E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8760591570760945E-13   4.9747776411555167E-01   0.0000000000000000E+00   4.9834564785499591E-01   4.1615229780268079E-03   1.5063458530978404E-05   1.5919007179976736E-09   3.3092886659268783E-16   3.7680675272147652E-24   8.1051288015629275E-34   2.7537006623070266E-45   8.4918351118653123E-59   1.4607401493292984E-73   0.0000000000000000E+00   1.2881003659465033E-91                      ---                      ---
 128:    1.7501190945459738E+33   7.8661538065946102E+07   3.3979449308687741E+01   3.7150952767344272E+08   1.9018416057166630E+08   1.2678509247689830E+26   8.3550258008688666E+17   9.0734682930606259E-01   0.0000000000000000E+00   1.3734036195111264E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8734657044481802E-13   4.9747825275762048E-01   0.0000000000000000E+00   4.9834596947666826E-01   4.1607168082734795E-03   1.5059365380462068E-05   1.5910635680686229E-09   3.3067800500655972E-16   3.7641541691349109E-24   8.0942418986785006E-34   2.7489543432968419E-45   8.4730816465389466E-59   1.4568081395496522E-73   0.0000000000000000E+00   1.2840464457873208E-91                      ---                      ---
 129:    1.7767787102338976E+33   7.9609709810465902E+07   3.4351899793134386E+01   3.5727921707148361E+08   1.8626822857392487E+08   1.2026264518779903E+26   8.2226470450022451E+17   9.0800060833070539E-01   0.0000000000000000E+00   1.3734032467005774E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8709866949897483E-13   4.9747872752332778E-01   0.0000000000000000E+00   4.9834628196490399E-01   4.1599335319049656E-03   1.5055388619341931E-05   1.5902503418326164E-09   3.3043433986402773E-16   3.7603535908529976E-24   8.0836702827928802E-34   2.7443463090781598E-45   8.4548786747159529E-59   1.4529924016521561E-73   0.0000000000000000E+00   1.2801132224932901E-91                      ---                      ---
 130:    1.8030002819517733E+33   8.0556751990866557E+07   3.4722405681313681E+01   3.4355106538984966E+08   1.8244156792320818E+08   1.1405457882321872E+26   8.0916635036895219E+17   9.0864302516462958E-01   0.0000000000000000E+00   1.3734028851631852E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8686117031331922E-13   4.9747918793322721E-01   0.0000000000000000E+00   4.9834658500414197E-01   4.1591739399259916E-03   1.5051532249595689E-05   1.5894618465332147E-09   3.3019811045228952E-16   3.7566694757170045E-24   8.0734240538551654E-34   2.7398808831409704E-45   8.4372428836004937E-59   1.4492963522506773E-73   0.0000000000000000E+00   1.2763041391991355E-91                      ---                      ---
 131:    1.8287922291062446E+33   8.1503129788252994E+07   3.5091120785688361E+01   3.3030393108304876E+08   1.7870094767464796E+08   1.0814454160894171E+26   7.9620180371139789E+17   9.0927378921772672E-01   0.0000000000000000E+00   1.3734025353471473E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8663343426122275E-13   4.9747963341652057E-01   0.0000000000000000E+00   4.9834687821869372E-01   4.1584389740554383E-03   1.5047801038168847E-05   1.5886990457201322E-09   3.2996960286752654E-16   3.7531062367462023E-24   8.0635153402471175E-34   2.7355632725315446E-45   8.4201944478762354E-59   1.4457241384794955E-73   0.0000000000000000E+00   1.2726233915849097E-91                      ---                      ---
 132:    1.8541627927807330E+33   8.2449305105278909E+07   3.5458193814915063E+01   3.1751779226122850E+08   1.7504326297676697E+08   1.0251717711397060E+26   7.8336550609502669E+17   9.0989260743115086E-01   0.0000000000000000E+00   1.3734021977814688E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8641513294844956E-13   4.9748006329950351E-01   0.0000000000000000E+00   4.9834716116513883E-01   4.1577297457880422E-03   1.5044200613670787E-05   1.5879630789584541E-09   3.2974915590536308E-16   3.7496691082245590E-24   8.0539585527148928E-34   2.7313996780809056E-45   8.4037574628688459E-59   1.4422807283217247E-73   0.0000000000000000E+00   1.2690760205291579E-91                      ---                      ---
 133:    1.8791200398147914E+33   8.3395738452777207E+07   3.5823768925751992E+01   3.0517367169515985E+08   1.7146552600689328E+08   9.7158052248351642E+25   7.7065203769857510E+17   9.1049918491241078E-01   0.0000000000000000E+00   1.3734018730874022E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8620618349962926E-13   4.9748047679099416E-01   0.0000000000000000E+00   4.9834743332273412E-01   4.1570475604354590E-03   1.5040737588345686E-05   1.5872552867021360E-09   3.2953716849771463E-16   3.7463642613958089E-24   8.0447707052878565E-34   2.7273974338033104E-45   8.3879604927962899E-59   1.4389720250335784E-73   0.0000000000000000E+00   1.2656680295720382E-91                      ---                      ---
 134:    1.9036718667840526E+33   8.4342890804562554E+07   3.6187986227976246E+01   2.9325356811179924E+08   1.6796485761849791E+08   9.2053591514272751E+25   7.5805610125639334E+17   9.1109322558603945E-01   0.0000000000000000E+00   1.3734015619930544E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8600670577844856E-13   4.9748087296373333E-01   0.0000000000000000E+00   4.9834769408117141E-01   4.1563939478118910E-03   1.5037419713769948E-05   1.5865772420579183E-09   3.2933410921272147E-16   3.7431989523098829E-24   8.0359718255471451E-34   2.7235651851970409E-45   8.3728372724764534E-59   1.4358050136918353E-73   0.0000000000000000E+00   1.2624065354477412E-91                      ---                      ---
 135:    1.9278260038833399E+33   8.5291225440593407E+07   3.6550982248759425E+01   2.8174039313524628E+08   1.6453847964733407E+08   8.7191016865707948E+25   7.4557250668909171E+17   9.1167443287216954E-01   0.0000000000000000E+00   1.3734012653522857E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8581699676866702E-13   4.9748125073031724E-01   0.0000000000000000E+00   4.9834794272473643E-01   4.1557707019411827E-03   1.5034256082340011E-05   1.5859307919035921E-09   3.2914052855532492E-16   3.7401817133114416E-24   8.0275854861667757E-34   2.7199131203408359E-45   8.3584276172682438E-59   1.4327879513247713E-73   0.0000000000000000E+00   1.2592999634780869E-91                      ---                      ---
 136:    1.9515900187154163E+33   8.6241209798256621E+07   3.6912890361212128E+01   2.7061791330622196E+08   1.6118370785497007E+08   8.2558292609850121E+25   7.3319615629996659E+17   9.1224251040740423E-01   0.0000000000000000E+00   1.3734009841695817E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8563751919653880E-13   4.9748160881152204E-01   0.0000000000000000E+00   4.9834817841146045E-01   4.1551799333150305E-03   1.5031257392465019E-05   1.5853181110195519E-09   3.2895707516377034E-16   3.7373226052347512E-24   8.0196395051350653E-34   2.7164532744190790E-45   8.3447786225976263E-59   1.4299306176474896E-73   0.0000000000000000E+00   1.2563583053413569E-91                      ---                      ---
 137:    1.9749713199878009E+33   8.7193317351525128E+07   3.7273841178500916E+01   2.5987069668012807E+08   1.5789794552434534E+08   7.8144074850590258E+25   7.2092203038852224E+17   9.1279716282984935E-01   0.0000000000000000E+00   1.3734007196336549E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8546890325424385E-13   4.9748194569351212E-01   0.0000000000000000E+00   4.9834840014495524E-01   4.1546241394922840E-03   1.5028436306851290E-05   1.5847417752358732E-09   3.2878451769881490E-16   3.7346335582989027E-24   8.0121668924309444E-34   2.7131999415264741E-45   8.3319462865394789E-59   1.4272446543285639E-73   0.0000000000000000E+00   1.2535934679535259E-91                      ---                      ---
 138:    1.9979771611200066E+33   8.8148029538134888E+07   3.7633962919974358E+01   2.4948406356114507E+08   1.5467867779529452E+08   7.3937665032153574E+25   7.0874517313931866E+17   9.1333809666116961E-01   0.0000000000000000E+00   1.3734004731642083E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8531196214263444E-13   4.9748225956828834E-01   0.0000000000000000E+00   4.9834860673521625E-01   4.1541063033478168E-03   1.5025807951123220E-05   1.5842048632443050E-09   3.2862377531412926E-16   3.7321288467051647E-24   8.0052071681785233E-34   2.7101702481656930E-45   8.3199977699945825E-59   1.4247440376755425E-73   0.0000000000000000E+00   1.2510197596500463E-91                      ---                      ---
 139:    2.0206146437634887E+33   8.9105837755739763E+07   3.7993381749412713E+01   2.3944404097987667E+08   1.5152346696075791E+08   6.9928967191422824E+25   6.9666067867435494E+17   9.1386502134313752E-01   0.0000000000000000E+00   1.3734002464798630E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8516772499873563E-13   4.9748254824718507E-01   0.0000000000000000E+00   4.9834879674168708E-01   4.1536300357872908E-03   1.5023390638130250E-05   1.5837111045069434E-09   3.2847596192593936E-16   3.7298257782309912E-24   7.9988082781280207E-34   2.7073849867314639E-45   8.3090146820015279E-59   1.4224457658217088E-73   0.0000000000000000E+00   1.2486545970984261E-91                      ---                      ---
 140:    2.0428907212365411E+33   9.0067245449261516E+07   3.8352222087114974E+01   2.2973732056434730E+08   1.4842994924132973E+08   6.6108448571115363E+25   6.8466367712783642E+17   9.1437765053672904E-01   0.0000000000000000E+00   1.3734000417022340E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8503749562679605E-13   4.9748280902832687E-01   0.0000000000000000E+00   4.9834896838602050E-01   4.1531997944185758E-03   1.5021206977766934E-05   1.5832651059033795E-09   3.2834245405266308E-16   3.7277457510389667E-24   7.9930295293326744E-34   2.7048698930139979E-45   8.2990981157262635E-59   1.4203709122064038E-73   0.0000000000000000E+00   1.2465195891213508E-91                      ---                      ---
 141:    2.0648122018763024E+33   9.1032770313400701E+07   3.8710606901698881E+01   2.2035121949003994E+08   1.4539583428392470E+08   6.2467103284288711E+25   6.7274932062391091E+17   9.1487570391831075E-01   0.0000000000000000E+00   1.3733998615277979E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8492295632577719E-13   4.9748303847776126E-01   0.0000000000000000E+00   4.9834911940802146E-01   4.1528212446438513E-03   1.5019285709631721E-05   1.5828727260067592E-09   3.2822500284519382E-16   3.7259159989396810E-24   7.9879464384107718E-34   2.7026577560744977E-45   8.2903769661213112E-59   1.4185463656356783E-73   0.0000000000000000E+00   1.2446423269601157E-91                      ---                      ---
 142:    2.0863857523099949E+33   9.2002946636597291E+07   3.9068657980401461E+01   2.1127364422041491E+08   1.4241891076666349E+08   5.8996418753917274E+25   6.6091276903555328E+17   9.1535891006851822E-01   0.0000000000000000E+00   1.3733997095437626E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8482636464003325E-13   4.9748323202720035E-01   0.0000000000000000E+00   4.9834924680088355E-01   4.1525019233121874E-03   1.5017665071276201E-05   1.5825417629673783E-09   3.2812593998810744E-16   3.7243727990281117E-24   7.9836596422368077E-34   2.7007922960289607E-45   8.2830232171962371E-59   1.4170080284079263E-73   0.0000000000000000E+00   1.2430596746880489E-91                      ---                      ---
 143:    2.1076179006474449E+33   9.2978327815808505E+07   3.9426496188160826E+01   2.0249305675219533E+08   1.3949706947616950E+08   5.5688344680727273E+25   6.4914917546131123E+17   9.1582701238590958E-01   0.0000000000000000E+00   1.3733995909142193E+01   5.0000000000000000E-01      convective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8475098631484929E-13   4.9748338310021822E-01   0.0000000000000000E+00   4.9834934623605837E-01   4.1522526803341921E-03   1.5016400114811878E-05   1.5822834487182991E-09   3.2804862494606265E-16   3.7231684389787553E-24   7.9803142524036689E-34   2.6993365865636912E-45   8.2772851447604146E-59   1.4158077621682041E-73   0.0000000000000000E+00   1.2418249152894769E-91                      ---                      ---
 144:    2.1285150395968905E+33   9.3959489076110289E+07   3.9784241748720717E+01   1.9399844294999138E+08   1.3662840139848822E+08   5.2535264318215056E+25   6.3745367160961254E+17   9.1627978759369422E-01   0.0000000000000000E+00   1.3733995144077191E+01   5.0000000000000000E-01  semiconvective    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   9.8470238094365034E-13   4.9748348053016389E-01   0.0000000000000000E+00   4.9834941036374397E-01   4.1520919386571157E-03   1.5015584327260539E-05   1.5821168641275845E-09   3.2799876646880860E-16   3.7223918029568684E-24   7.9781570386174700E-34   2.6983979383257838E-45   8.2735854043097881E-59   1.4150339061994714E-73   0.0000000000000000E+00   1.2410288592484852E-91                      ---                      ---
 145:    2.1490834295060223E+33   9.4947037710775256E+07   4.0128507603072393E+01   1.8577789951173943E+08   1.3338449954180281E+08   4.9529967856574731E+25   6.2582957536385830E+17   9.1749669595411909E-01   0.0000000000000000E+00   1.3714285714559658E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3681227648033488E-20   4.9999999996497202E-01   0.0000000000000000E+00   4.9999999997702554E-01   5.7794005203834719E-11   2.0846463058007317E-13   2.1780317586606001E-17   4.4806251518088832E-24   5.0375639852250868E-32   1.0687310837592159E-41   3.5687515811398333E-53   1.0764278438490333E-66   1.8109873553132690E-81   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 146:    2.1693292013301543E+33   9.5941632350789160E+07   4.0473278179001142E+01   1.7781734290896434E+08   1.3265414984484027E+08   4.6665628616613118E+25   6.1426793534261594E+17   9.1827811809348781E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.4641347123264814E-25   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   7.4771795405456770E-25   5.5675336723089059E-59   3.6629887452922753E-54   4.9709365719861298E-55   1.1400308799652607E-92   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
 147:    2.1892583595293722E+33   9.6943932717679545E+07   4.0818683197352854E+01   1.7011312721605346E+08   1.3192624810081083E+08   4.3935782586814924E+25   6.0275924720525914E+17   9.1908499423892043E-01   0.0000000000000000E+00   1.3714285714285715E+01   5.0000000000000000E-01       radiative    APPROX   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   8.9802595901625679E-26   5.0000000000000000E-01   0.0000000000000000E+00   5.0000000000000000E-01   4.5678356432806741E-25   1.4171780296234324E-59   1.6953179932132129E-54   2.3080089889406893E-55   2.1764704497166064E-93   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00                      ---                      ---
